"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"94","1975","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","160.8","-1.0","-1.0","-1.0"
"94","1976","11","Tamil Nadu","Kanyakumari","-1.0","100.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1977","11","Tamil Nadu","Kanyakumari","-1.0","101.8","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1978","11","Tamil Nadu","Kanyakumari","154.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1979","11","Tamil Nadu","Kanyakumari","187.0","-1.0","-1.0","-1.0","-1.0","-1.0","96.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1980","11","Tamil Nadu","Kanyakumari","207.3","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1981","11","Tamil Nadu","Kanyakumari","270.4","181.5","-1.0","-1.0","-1.0","-1.0","130.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1982","11","Tamil Nadu","Kanyakumari","278.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","418.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1983","11","Tamil Nadu","Kanyakumari","316.7","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","445.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1984","11","Tamil Nadu","Kanyakumari","311.2","-1.0","-1.0","171.2","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","502.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1985","11","Tamil Nadu","Kanyakumari","357.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","513.5","-1.0","-1.0","-1.0","-1.0","373.3","-1.0"
"94","1986","11","Tamil Nadu","Kanyakumari","347.8","-1.0","-1.0","178.1","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","622.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1987","11","Tamil Nadu","Kanyakumari","-1.0","255.1","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","497.0","-1.0"
"94","1988","11","Tamil Nadu","Kanyakumari","-1.0","245.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1989","11","Tamil Nadu","Kanyakumari","-1.0","245.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","422.0","-1.0"
"94","1990","11","Tamil Nadu","Kanyakumari","-1.0","215.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1991","11","Tamil Nadu","Kanyakumari","-1.0","248.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1992","11","Tamil Nadu","Kanyakumari","-1.0","297.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","956.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1993","11","Tamil Nadu","Kanyakumari","-1.0","398.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1994","11","Tamil Nadu","Kanyakumari","-1.0","364.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1995","11","Tamil Nadu","Kanyakumari","-1.0","424.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1996","11","Tamil Nadu","Kanyakumari","-1.0","447.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1997","11","Tamil Nadu","Kanyakumari","-1.0","423.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1998","11","Tamil Nadu","Kanyakumari","-1.0","503.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","1999","11","Tamil Nadu","Kanyakumari","-1.0","503.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2000","11","Tamil Nadu","Kanyakumari","-1.0","482.0","-1.0","-1.0","-1.0","-1.0","651.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2001","11","Tamil Nadu","Kanyakumari","-1.0","508.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2002","11","Tamil Nadu","Kanyakumari","-1.0","530.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2003","11","Tamil Nadu","Kanyakumari","-1.0","512.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2004","11","Tamil Nadu","Kanyakumari","-1.0","460.0","-1.0","-1.0","558.0","-1.0","698.0","-1.0","1953.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1395.0","-1.0"
"94","2005","11","Tamil Nadu","Kanyakumari","-1.0","495.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2006","11","Tamil Nadu","Kanyakumari","-1.0","444.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1597.0","-1.0"
"94","2007","11","Tamil Nadu","Kanyakumari","-1.0","745.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2008","11","Tamil Nadu","Kanyakumari","-1.0","751.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2009","11","Tamil Nadu","Kanyakumari","-1.0","1013.0","-1.0","-1.0","-1.0","-1.0","989.0","-1.0","3490.0","-1.0","4371.0","3838.0","-1.0","-1.0","-1.0","-1.0","2544.0"
"94","2010","11","Tamil Nadu","Kanyakumari","-1.0","929.0","-1.0","1116.0","1271.0","1151.0","-1.0","-1.0","3207.0","4556.0","3745.0","5107.0","-1.0","2627.0","-1.0","2809.0","2651.0"
"94","2011","11","Tamil Nadu","Kanyakumari","-1.0","990.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4079.0","-1.0","-1.0","-1.0","-1.0","3206.0","-1.0"
"94","2012","11","Tamil Nadu","Kanyakumari","-1.0","1484.0","-1.0","-1.0","-1.0","1200.0","-1.0","-1.0","-1.0","-1.0","4535.0","-1.0","-1.0","-1.0","-1.0","3848.0","-1.0"
"94","2013","11","Tamil Nadu","Kanyakumari","-1.0","1564.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3800.0","4600.0","-1.0","-1.0","-1.0","-1.0","4249.0","-1.0"
"94","2014","11","Tamil Nadu","Kanyakumari","-1.0","1327.0","-1.0","1168.0","-1.0","1550.0","-1.0","-1.0","-1.0","5137.0","5546.0","-1.0","-1.0","-1.0","-1.0","4144.0","-1.0"
"94","2015","11","Tamil Nadu","Kanyakumari","-1.0","1439.0","-1.0","-1.0","-1.0","1688.0","2235.0","-1.0","-1.0","-1.0","4527.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2016","11","Tamil Nadu","Kanyakumari","-1.0","1450.0","-1.0","-1.0","-1.0","1885.0","-1.0","-1.0","-1.0","-1.0","4640.0","-1.0","-1.0","-1.0","-1.0","3500.0","4428.0"
